id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugxreevm08nvgmPD_vV4AaABAg	0	0	2018-12-04 19:00:03	Rene Vejbirk	To everyone complaining.<br />This Series was made in 2012. <br />Why would BBC upload a brand new TV show? That would be stupid. Don&#39;t you think?	UCikZv4bkybQuutGrScnVcew	http://www.youtube.com/channel/UCikZv4bkybQuutGrScnVcew	0		
UgzI6XrSJfjkC8SyqeN4AaABAg	0	0	2018-12-02 18:39:33	Jeffrey McCarthy	The Bearing Straight theory has some serious flaws when artifacts from Belieze and throughout the Americas predate anything from Alaska	UCYEfaL7OfJpRwXAgZGI1Qgw	http://www.youtube.com/channel/UCYEfaL7OfJpRwXAgZGI1Qgw	0		
UgzYVTP2wlsuzuVm5LB4AaABAg	0	0	2018-11-26 06:21:44	Praveen Rao	It seems like this documentary was directed from the book &quot;Sapiens A brief history of humankind&quot;.	UCEyJ4crBzA0ecQhDcvEnCUw	http://www.youtube.com/channel/UCEyJ4crBzA0ecQhDcvEnCUw	0		
UgyQK3wlPToT7OZv4_N4AaABAg	0	0	2018-11-25 04:09:54	jonesey1981	Am I the only one that imagined Sir Allister from Game of Thrones narrating this? :)	UCCMtCMhEVncC7zJc20wnTkA	http://www.youtube.com/channel/UCCMtCMhEVncC7zJc20wnTkA	0		
UgzbJ57h5WXZh5vwtsd4AaABAg	0	0	2018-11-25 02:01:08	JonasAintYaBro	only clicked cuz i thought it was the geico guy	UC2LOGJNqrF1MUKTn474559w	http://www.youtube.com/channel/UC2LOGJNqrF1MUKTn474559w	0		
UgzYLmS7H3mRcAvjcV14AaABAg	4	12	2018-11-24 08:05:33	Bart Alder	<a href="https://www.youtube.com/watch?v=dCmdpixogn8&amp;t=11m18s">11:18</a> of neanderthals the narrator says, &#39;some believe we may even have eaten them,&#39; maybe but we already know that humans bred with neanderthals and that wasn&#39;t mentioned when it probably should have been. Pretty much everyone on the planet has some trace amount of neanderthal DNA, that is one of the safest conclusions of DNA analysis going.	UCGDxIbJCopci57Fj3ppbqGA	http://www.youtube.com/channel/UCGDxIbJCopci57Fj3ppbqGA	0		
UgzYLmS7H3mRcAvjcV14AaABAg.8o14B8pc99M8or63zbXGh_		0	2018-12-14 22:21:47	John lizzwood	Everyone EXCEPT Africans have some neanderthal DNA*. That point of fact is crucial in the out of Africa migration theory.	UCBFCnUPlyxS5eFFzawT9-6Q	http://www.youtube.com/channel/UCBFCnUPlyxS5eFFzawT9-6Q	1	UgzYLmS7H3mRcAvjcV14AaABAg	Bart Alder
UgzYLmS7H3mRcAvjcV14AaABAg.8o14B8pc99M8omVxGNea8-		0	2018-12-13 03:31:43	Jj T	It figures +Rene Vejbirk	UCOM-YSuaZpWKD-X2GvYCCKA	http://www.youtube.com/channel/UCOM-YSuaZpWKD-X2GvYCCKA	1	UgzYLmS7H3mRcAvjcV14AaABAg	Bart Alder
UgzYLmS7H3mRcAvjcV14AaABAg.8o14B8pc99M8omVuNqMYOe		0	2018-12-13 03:31:20	Jj T	Totally true. The commentary is quite absurd in light of modern evidence.	UCOM-YSuaZpWKD-X2GvYCCKA	http://www.youtube.com/channel/UCOM-YSuaZpWKD-X2GvYCCKA	1	UgzYLmS7H3mRcAvjcV14AaABAg	Bart Alder
UgzYLmS7H3mRcAvjcV14AaABAg.8o14B8pc99M8oRzcUeaNBu		1	2018-12-04 18:56:28	Rene Vejbirk	Series made in 2012. Google is your friend	UCikZv4bkybQuutGrScnVcew	http://www.youtube.com/channel/UCikZv4bkybQuutGrScnVcew	1	UgzYLmS7H3mRcAvjcV14AaABAg	Bart Alder
UgxZ4PXdT3v-UG-lnVN4AaABAg	0	0	2018-11-23 12:23:10	Bleep Bloop	Here’s a better version <a href="https://youtu.be/xuCn8ux2gbs">https://youtu.be/xuCn8ux2gbs</a>	UCR1cSjNKMbWARJm9BmsYdHw	http://www.youtube.com/channel/UCR1cSjNKMbWARJm9BmsYdHw	0		
UgzKBgK-k4UcFTQFMiJ4AaABAg	0	2	2018-11-23 02:45:17	Jungkook chewing gum & dancing	Yu was the real MVP idk why everyone&#39;s talking about the neanderthals	UCFU4NtwwFhNXdxUhRLoiCiw	http://www.youtube.com/channel/UCFU4NtwwFhNXdxUhRLoiCiw	0		
UgwVGbKdpYhlvmsTXOp4AaABAg	5	16	2018-11-22 08:29:43	Bobby & Annie Cox	I don’t understand why people can’t hear the narration. It sounds perfect to me. I guessing that means they fixed it?	UCBNqFbVf1Z42IAV6q-rhpdA	http://www.youtube.com/channel/UCBNqFbVf1Z42IAV6q-rhpdA	0		
UgwVGbKdpYhlvmsTXOp4AaABAg.8nwyMOj1MIE8oe5ZjeZasP		0	2018-12-09 21:07:15	Gypsy Dover	+ur mum Ears aren't good & neither is your spelling.....	UC3p5LDP_fEfG1J9SUH2Q2Iw	http://www.youtube.com/channel/UC3p5LDP_fEfG1J9SUH2Q2Iw	1	UgwVGbKdpYhlvmsTXOp4AaABAg	Bobby & Annie Cox
UgwVGbKdpYhlvmsTXOp4AaABAg.8nwyMOj1MIE8oe0R5qWX5t		0	2018-12-09 20:22:23	ur mum	+Gypsy Dover My name is not spelled with an h	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgwVGbKdpYhlvmsTXOp4AaABAg	Bobby & Annie Cox
UgwVGbKdpYhlvmsTXOp4AaABAg.8nwyMOj1MIE8odqG11XxS4		0	2018-12-09 18:44:45	Gypsy Dover	The devices their watching on must not be very good. Everything sounds good to me too. @Johnny Boi There must be a lot of others with good ears....	UC3p5LDP_fEfG1J9SUH2Q2Iw	http://www.youtube.com/channel/UC3p5LDP_fEfG1J9SUH2Q2Iw	1	UgwVGbKdpYhlvmsTXOp4AaABAg	Bobby & Annie Cox
UgwVGbKdpYhlvmsTXOp4AaABAg.8nwyMOj1MIE8o0uFAcLSEO		0	2018-11-24 06:29:58	ur mum	No. You probably just have good ears	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgwVGbKdpYhlvmsTXOp4AaABAg	Bobby & Annie Cox
UgxwQJZiTgwODVoBWoN4AaABAg	1	1	2018-11-21 14:51:01	TheWaboba	70.000 BC. Shows Pottery? <br />What	UC3Vrx2x3Hap6fOrdVrjdKCg	http://www.youtube.com/channel/UC3Vrx2x3Hap6fOrdVrjdKCg	0		
UgxwQJZiTgwODVoBWoN4AaABAg.8nv4CKTJE4l8o0uJZAZIl1		0	2018-11-24 06:30:34	ur mum	Pottory was around for a long time	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgxwQJZiTgwODVoBWoN4AaABAg	TheWaboba
UgwjhGhQBs3x1PMtJNt4AaABAg	0	0	2018-11-20 15:48:06	Blue Gypsy	For a moment I thought cover photo was an unflattering depiction of Jon Snow from Game of Thrones😂😂😂 I enjoyed this documentary though, thank you!	UC2_RmdyUlGeynMvLqDjHrtA	http://www.youtube.com/channel/UC2_RmdyUlGeynMvLqDjHrtA	0		
UgwaAGAskEFMZgKfYLJ4AaABAg	0	0	2018-11-20 04:01:53	Capt Cliff	Background music too loud!! Pity.	UC4t6TiFSHuLbs6OSZzl99xQ	http://www.youtube.com/channel/UC4t6TiFSHuLbs6OSZzl99xQ	0		
UgwBgWKcg2ik8kJNNER4AaABAg	2	1	2018-11-18 19:17:45	David Jeffs	No Adam and Eve fairy tale :) very easy to understand video. Congrats.	UCkNze5WdF0JYsU90RBkOOdg	http://www.youtube.com/channel/UCkNze5WdF0JYsU90RBkOOdg	0		
UgwBgWKcg2ik8kJNNER4AaABAg.8nnpLLajrOf8ohwew5VJsc		0	2018-12-11 08:57:41	G Miller	Oh great, here we go with the "uh, hate muh oppressive Christianity because I'm so edgy and vegan and gay" bullshit. Who cares if you believe or not, dickless David Jeffs? ✝️	UCQOWceVvrGuEfWmcUVpaUvQ	http://www.youtube.com/channel/UCQOWceVvrGuEfWmcUVpaUvQ	1	UgwBgWKcg2ik8kJNNER4AaABAg	David Jeffs
UgwBgWKcg2ik8kJNNER4AaABAg.8nnpLLajrOf8o0uU-n4Ux3		1	2018-11-24 06:32:00	ur mum	Im sorry, what fairy tail?	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgwBgWKcg2ik8kJNNER4AaABAg	David Jeffs
Ugxe_3rRZxBGQ78BUyt4AaABAg	0	1	2018-11-18 06:21:53	Bob Robert	is this stuff re-edited for Americans with the stupid dramatic music and narration... this is crap	UCB2goqlym7WR-yD5LYZ3_5g	http://www.youtube.com/channel/UCB2goqlym7WR-yD5LYZ3_5g	0		
UgyfTpJFMK2qdLomWqF4AaABAg	0	0	2018-11-16 22:37:00	Dadson worldwide	No matter how often I hear these story&#39;s I always enjoy new fresh docs about history .	UCLf12VOe_MlWb8FcG9BTWzg	http://www.youtube.com/channel/UCLf12VOe_MlWb8FcG9BTWzg	0		
Ugxt8T544Vfz2nFy7Fl4AaABAg	2	1	2018-11-14 19:02:24	Amar Khan	What about the Indus Valley Civilization?	UCQSYAH6xdcCUmyWY2ccdBdw	http://www.youtube.com/channel/UCQSYAH6xdcCUmyWY2ccdBdw	0		
Ugxt8T544Vfz2nFy7Fl4AaABAg.8ndVPORuW2l8nlcJTREgp0		0	2018-11-17 22:45:25	Amar Khan	+Sam Lund Honestly speaking, its appalling to see such a great civilization overlooked like it just didn't exist for BBC. The title of the series should have been 'glimpses of the world history'.	UCQSYAH6xdcCUmyWY2ccdBdw	http://www.youtube.com/channel/UCQSYAH6xdcCUmyWY2ccdBdw	1	Ugxt8T544Vfz2nFy7Fl4AaABAg	Amar Khan
Ugxt8T544Vfz2nFy7Fl4AaABAg.8ndVPORuW2l8ni1jwHQkNj		1	2018-11-16 13:19:24	Sam Lund	They had to cut out a LOT of stuff to get all of this in 8 episodes. Just wait until the later episodes, it gets worse!	UCjKKxBYVweLmCbRnthEB54w	http://www.youtube.com/channel/UCjKKxBYVweLmCbRnthEB54w	1	Ugxt8T544Vfz2nFy7Fl4AaABAg	Amar Khan
UgxGXo2AkCdUF1Rsy4B4AaABAg	0	1	2018-11-11 05:36:37	Ali Zone	This is gonna be gooood	UCX6VB-Oyo5tuEcaEr8PpGCA	http://www.youtube.com/channel/UCX6VB-Oyo5tuEcaEr8PpGCA	0		
Ugx0WKaqhtCgdrzTOJ54AaABAg	1	0	2018-11-10 01:53:53	khải hà	i need sub	UC5hTh-20u-f6IrtmsS-L4lw	http://www.youtube.com/channel/UC5hTh-20u-f6IrtmsS-L4lw	0		
Ugx0WKaqhtCgdrzTOJ54AaABAg.8nSMWjU7eEI8o0uX8prgpI		0	2018-11-24 06:32:25	ur mum	This is the wrong plase to be asking	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	Ugx0WKaqhtCgdrzTOJ54AaABAg	khải hà
UgxIG9g6A-uUFSOM9al4AaABAg	1	0	2018-11-07 12:44:51	Cassandra Nightingale	I think it&#39;s unlikely that the women living in Africa 70.000 years ago covered their breasts. They didn&#39;t in documentaries from the 60&#39;s and 70&#39;s either. It&#39;s a detail, by boy, have we become prudish!	UCXHRrI-hhwkdPtg6nv3OvMw	http://www.youtube.com/channel/UCXHRrI-hhwkdPtg6nv3OvMw	0		
UgxIG9g6A-uUFSOM9al4AaABAg.8nLncvRlKVT8o0uiHNAvkq		0	2018-11-24 06:34:05	ur mum	Its not that they dont beleve they covered there breasts. Its that they want it to be clean for the kids watching this	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	UgxIG9g6A-uUFSOM9al4AaABAg	Cassandra Nightingale
UgwjiaRq6gh2kOQr0hp4AaABAg	1	0	2018-11-05 13:10:14	Skitarii Soldier	I&#39;m almost done with this series and I am very dissapointed, but not surprised. There is a lot of complete BS about Islam being &quot;tolerant&quot; and about &quot;equal rights&quot;, the crusades are barely mentioned and there is an entire episode dedicated to making European explorers look bad. Keep in mind this is from a company that now refuses to hire white men for the sake of virtue signalling and &quot;diversity&quot;.	UCi7YauKg7EDCMwo5beQVGvg	http://www.youtube.com/channel/UCi7YauKg7EDCMwo5beQVGvg	0		
UgwjiaRq6gh2kOQr0hp4AaABAg.8nGgxAaRrdr8ojLvwPW70f		0	2018-12-11 22:06:26	Millennial Pop Culture	I guess from reading your comment tells me the ideology of Nazism is still alive and well	UC2rTznys8OVLljbTc0fhMtQ	http://www.youtube.com/channel/UC2rTznys8OVLljbTc0fhMtQ	1	UgwjiaRq6gh2kOQr0hp4AaABAg	Skitarii Soldier
Ugzww8kC6P2gTO349NZ4AaABAg	3	1	2018-11-04 10:33:53	MrEmretti	wow an other bullshit! they found to stich but they also know how to make paint and paint the wall and same time in france, argentina, american ... wow ... who believes these bullshits :D	UCXu3B7-jWK-MrprqYB4W8Xw	http://www.youtube.com/channel/UCXu3B7-jWK-MrprqYB4W8Xw	0		
Ugzww8kC6P2gTO349NZ4AaABAg.8nDqG7HWl_W8o0vAemOkBK		0	2018-11-24 06:38:05	ur mum	They learned how to stich and paint at different times. In no way does this documentary depict them learning how ro stich and paint in the same year.	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	Ugzww8kC6P2gTO349NZ4AaABAg	MrEmretti
Ugzww8kC6P2gTO349NZ4AaABAg.8nDqG7HWl_W8o0uvZIM1CE		0	2018-11-24 06:35:54	ur mum	Also. "An other bullshit." wow	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	Ugzww8kC6P2gTO349NZ4AaABAg	MrEmretti
Ugzww8kC6P2gTO349NZ4AaABAg.8nDqG7HWl_W8o0urejj5MK		1	2018-11-24 06:35:22	ur mum	" these bullshits" yea. You are an intellectual who definitely knows what he is talking about.	UCMifNQMiQ5dVFtZ34k3fhTQ	http://www.youtube.com/channel/UCMifNQMiQ5dVFtZ34k3fhTQ	1	Ugzww8kC6P2gTO349NZ4AaABAg	MrEmretti
UgxhqFKpzcBlFzMH2Kd4AaABAg	1	1	2018-11-04 10:28:19	MrEmretti	nope! my grand parents are not negoridos! I am a Turk my ancestors coming from siberia like sumerians. Siberian - Sumerian ... coming from same territories ...	UCXu3B7-jWK-MrprqYB4W8Xw	http://www.youtube.com/channel/UCXu3B7-jWK-MrprqYB4W8Xw	0		
UgxhqFKpzcBlFzMH2Kd4AaABAg.8nDpcNZROJ28ojM7W6qFRv		0	2018-12-11 22:08:09	Millennial Pop Culture	Did you say negroid? No you're Neanderthal with that garbage full of your head mother f*cker	UC2rTznys8OVLljbTc0fhMtQ	http://www.youtube.com/channel/UC2rTznys8OVLljbTc0fhMtQ	1	UgxhqFKpzcBlFzMH2Kd4AaABAg	MrEmretti
UgxObWk2F_HydByk4Rp4AaABAg	1	0	2018-11-01 22:17:49	Skitarii Soldier	Farming was more than likely invented by a man, just like 99%+ of everything else, but don&#39;t let that get in the way of your feminist agena, BBC...	UCi7YauKg7EDCMwo5beQVGvg	http://www.youtube.com/channel/UCi7YauKg7EDCMwo5beQVGvg	0		
UgxObWk2F_HydByk4Rp4AaABAg.8n7NRHR0aCD8nGHN56Joxe		0	2018-11-05 09:17:59	Traci Sims	What's wrong with feminism? Don't you have a Mom?	UCJ7eSx8PPH9cusDiL_4Jpwg	http://www.youtube.com/channel/UCJ7eSx8PPH9cusDiL_4Jpwg	1	UgxObWk2F_HydByk4Rp4AaABAg	Skitarii Soldier
Ugzhzqv75lbR2JgHWXh4AaABAg	0	3	2018-10-31 21:37:56	Anonymоus	<b>WE WUZ KANGZ N SHEEEIT</b>	UC5_sHdBETWBQpta1Sow5c_w	http://www.youtube.com/channel/UC5_sHdBETWBQpta1Sow5c_w	0		
UgyMB2GzifY0MOYYZil4AaABAg	0	0	2018-10-31 18:30:33	Pertti Heinikko	I love big history stuff like this! A bit like &quot;History of Humanity for Children&quot; but five thumbs up anyways!	UCjyexTIogJPct5FXbwfshKw	http://www.youtube.com/channel/UCjyexTIogJPct5FXbwfshKw	0		
Ugx0X7y5M3xt6E7gSqZ4AaABAg	0	0	2018-10-28 19:19:41	Tayyaba Ali	this is previously done by Adrew Mars on BBC , good series and good big picture of how human history have done through evoulution , thanks andrew	UCOul2Kai4sNDjWoayxXLI3g	http://www.youtube.com/channel/UCOul2Kai4sNDjWoayxXLI3g	0		
UgwcO2N9FMGK7ESIFOV4AaABAg	0	6	2018-10-27 07:41:08	JETWTF	I don&#39;t agree with the first farmer being someone took a leap of faith and wondered about the seeds. More likely they discovered what seeds do when grains started growing in their refuse piles and someone got curious and pulled one out finding it growing from a seed like any sprout. At that point became the experiment the next harvest time. Or it could have been simple deduction, being hunter gatherers on the move all the time they would be transporting grain from where they collected it to an area it isn&#39;t at. The next time they camped at the same camp the grain was growing around where it was ground into flour. Then they though to sacrifice some of the grain they recently collected and thus farming discovered and in a hundred years or so they stopped the constant on the move when the farms could produce enough food for a year. Probably was a slow decline in migrating, from weeks at the same camp, to a month, to a few months, half a year, until they stayed in spot year around.	UC1XhQTSLoB18xY0Ztu5JLQA	http://www.youtube.com/channel/UC1XhQTSLoB18xY0Ztu5JLQA	0		
Ugx-pr6N-O-vOJi93YJ4AaABAg	3	1	2018-10-26 01:25:51	Robert Clark	All this, from a few bones found. Please.	UCOpa-Mbq-uppsoJM8HZD6ZQ	http://www.youtube.com/channel/UCOpa-Mbq-uppsoJM8HZD6ZQ	0		
Ugx-pr6N-O-vOJi93YJ4AaABAg.8mqgOHE97G-8nwROgffWZu		0	2018-11-22 03:32:55	Robert Clark	I know the dinosaur theory of oil. I am still convinced we have always been here. Or existed. Who really knows? Great stuff.	UCOpa-Mbq-uppsoJM8HZD6ZQ	http://www.youtube.com/channel/UCOpa-Mbq-uppsoJM8HZD6ZQ	1	Ugx-pr6N-O-vOJi93YJ4AaABAg	Robert Clark
Ugx-pr6N-O-vOJi93YJ4AaABAg.8mqgOHE97G-8nwRCq_4hHY		0	2018-11-22 03:31:18	Robert Clark	+Bert Reynolds Agreed. However , time is the true deceiver ...We are finding only the bones that are not completely biodegraded. The amount of oil to me is key there's been a shit load of generations we have no clue of. Turned to oil. I have a feeling planets have had life especially this one for inconceivable amount of time. Possibly a constant force of reincarnation. hell don't really know. I am just saying we know only so far back. The rest is just theory. Bones mean yes we found some life thousands of years ago. But to call out a race is too difficult. I'm just not convinced. However I love history. Just not putting 100 on it.	UCOpa-Mbq-uppsoJM8HZD6ZQ	http://www.youtube.com/channel/UCOpa-Mbq-uppsoJM8HZD6ZQ	1	Ugx-pr6N-O-vOJi93YJ4AaABAg	Robert Clark
Ugx-pr6N-O-vOJi93YJ4AaABAg.8mqgOHE97G-8nwKJVtDY_t		0	2018-11-22 02:31:03	Bert Reynolds	Not just a "few". And not just bones. Many sites, of habitation and animal processing, caves with pottery, tools, art, glyphs, the remains of ancient civilizations, and carbon dating, dna sequencing, mutation rates, comparative ethnography, and some early myths and written accounts. It's certainly more compelling than "God" or "aliens".	UCBvVQHkh2uIrSthjlkMubSA	http://www.youtube.com/channel/UCBvVQHkh2uIrSthjlkMubSA	1	Ugx-pr6N-O-vOJi93YJ4AaABAg	Robert Clark
UgxlR9Uk9miDpTLfEfN4AaABAg	0	6	2018-10-24 05:12:49	Аlex	<a href="https://www.youtube.com/watch?v=dCmdpixogn8&amp;t=0m37s">0:37</a> They knock on the door and waited for an answer - such a nice, well-mannered people!	UCRD6DB3Yvv7GLVDn-0bCNgQ	http://www.youtube.com/channel/UCRD6DB3Yvv7GLVDn-0bCNgQ	0		
UgwEF6HzuVQhMAYrMaB4AaABAg	0	0	2018-10-22 22:22:44	Morgan Raine	OK gotta give these lies up , no wonder these people are so confused 🤷‍♀️ people living near the equator are rich in eumelanin as opposed to pheomelanin this is a NATURAL LAW. That is also why migrating birds have black or dark flight feathers. You actually think we know nothing about all of the invasions of the Caucasian Asiatics into Africa, you still trying to convince people that these Asiatics are Africans, OMG you are pathetic.The pharaohs are fully and deeply melaninated that is why their mummies are black as supposed to the brown mummies discovered in S. America and the gray or white Caucasian mummies found in Asia. This video is as stupid as the Dutch claiming they were the long lost White tribes of Africa. You as well as those Dutch people in South Africa sound INSANE. The BBC is really making an ASS outta itself for broadcasting this bull full of lies.. And this supposed to be EDUCATION. OMG no wonder people are dumb as a box 📦 of bricks the RED ONES THAT CRUMBLE. Stop 🛑 it and start glorifying your ancestors and history.	UCmtXPaH-MYGDpMCRP7wvqTg	http://www.youtube.com/channel/UCmtXPaH-MYGDpMCRP7wvqTg	0		
UgzSpq9wDoxLfnjIVUV4AaABAg	0	0	2018-10-22 21:10:30	Morgan Raine	How they miraculously turn into white ppl. Stop ✋ it. TELL THE TRUTH OR JUST LEAVE THE SHIT ALONE HA HA HA HA OMG 😮	UCmtXPaH-MYGDpMCRP7wvqTg	http://www.youtube.com/channel/UCmtXPaH-MYGDpMCRP7wvqTg	0		
UgxWc4lBCsRIy8oRQVN4AaABAg	5	66	2018-10-22 19:09:38	resistradio	Neanderthals are not extinct. There are several making comments.	UCu26NQMweD-VDK9pf3lIYDw	http://www.youtube.com/channel/UCu26NQMweD-VDK9pf3lIYDw	0		
UgxWc4lBCsRIy8oRQVN4AaABAg.8miHxARqUiQ8qMvJj26spl		0	2019-01-21 12:45:24	Disent Design	hey dickhead unless you are sub-Saharan African you are a living descendant of Neanderthals and early humans mixing. be thankful for your Neanderthal DNA or you would a sub-Saharan African, not that theres anything wrong with that is there?	UCnOF4m902xD9zE2LXLCy4yA	http://www.youtube.com/channel/UCnOF4m902xD9zE2LXLCy4yA	1	UgxWc4lBCsRIy8oRQVN4AaABAg	resistradio
UgxWc4lBCsRIy8oRQVN4AaABAg.8miHxARqUiQ8pyQSqmlKlG		2	2019-01-11 15:06:01	Jadido7	They are definitly extinct, but almost all humans with the exception of most sub saharian africans have some tiny bits of neanderthal adn in them	UCHJEw5cmT4ed_HJM-ph_q3g	http://www.youtube.com/channel/UCHJEw5cmT4ed_HJM-ph_q3g	1	UgxWc4lBCsRIy8oRQVN4AaABAg	resistradio
UgxWc4lBCsRIy8oRQVN4AaABAg.8miHxARqUiQ8oxfbMGc-kn		0	2018-12-17 11:36:30	Tucher97	and they most likely think the earth is flat and have logics that are so baffling that its only possible with foresight	UCwN9DYrceLd-yy9-WrAJATg	http://www.youtube.com/channel/UCwN9DYrceLd-yy9-WrAJATg	1	UgxWc4lBCsRIy8oRQVN4AaABAg	resistradio
UgxWc4lBCsRIy8oRQVN4AaABAg.8miHxARqUiQ8omphF5jYHR		2	2018-12-13 06:33:02	resistradio	+Jj T What kind of racist shit is that?	UCu26NQMweD-VDK9pf3lIYDw	http://www.youtube.com/channel/UCu26NQMweD-VDK9pf3lIYDw	1	UgxWc4lBCsRIy8oRQVN4AaABAg	resistradio
