id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgwJiWQd3sslpn6B-fl4AaABAg	0	12	2018-10-21 17:22:27	Uğur Yürük	Thank you for putting this documentary for free! Better than history class for sure.	UCLnsOpjVOomx5XA4RCTnDRQ	http://www.youtube.com/channel/UCLnsOpjVOomx5XA4RCTnDRQ	0		
UgyvfdfFGwsZcmVhsHB4AaABAg	0	1	2018-10-21 01:41:32	Slam!	This documentary thought me that eventually we will cause or own ending as a species.	UCU2cnYBc3Hk-UW6lDHsZv5A	http://www.youtube.com/channel/UCU2cnYBc3Hk-UW6lDHsZv5A	0		
Ugyw1nK7kne75lP9cCh4AaABAg	2	0	2018-10-20 23:44:29	Slam!	how could cristopher columbus Discover The New World?	UCU2cnYBc3Hk-UW6lDHsZv5A	http://www.youtube.com/channel/UCU2cnYBc3Hk-UW6lDHsZv5A	0		
Ugyw1nK7kne75lP9cCh4AaABAg.8mdcoXzUnfR8o3DAnTMUQB		0	2018-11-25 04:02:37	Bart Alder	+Rohann I think the point is likely to be that Christopher Columbus 'discovered' places in which people were already living. If I come around to your home and 'discover' your home and set up camp in your living room and then take credit for putting your home on the map, you might feel a bit weird about it.	UCGDxIbJCopci57Fj3ppbqGA	http://www.youtube.com/channel/UCGDxIbJCopci57Fj3ppbqGA	1	Ugyw1nK7kne75lP9cCh4AaABAg	Slam!
Ugyw1nK7kne75lP9cCh4AaABAg.8mdcoXzUnfR8mheG9tV9ph		0	2018-10-22 13:14:05	Rohann	what do you mean? i dont understand this question but i feel it has a deeper meaning to it. Why have you capitilised the new world?	UC-ax25j59GPExXCN77VEfKw	http://www.youtube.com/channel/UC-ax25j59GPExXCN77VEfKw	1	Ugyw1nK7kne75lP9cCh4AaABAg	Slam!
UgxiDIADTJWcc_sCllJ4AaABAg	0	3	2018-10-16 07:43:43	Nicholas James	superb documentary series. this where we came from. this where weare now. a bit dated to the last few years,wonder how we will be judged?	UCbpSEZEiL-rb4RpnzcyzPDw	http://www.youtube.com/channel/UCbpSEZEiL-rb4RpnzcyzPDw	0		
UgxdRQXYFdi4upoy4Wt4AaABAg	0	1	2018-10-06 11:31:35	Jason	Awesome!i watched this masterpiece in one day! 感谢bbc. Long time no see such awesome documentary! 感恩！	UCM23ELi5xjQKDbLH-OZjEGw	http://www.youtube.com/channel/UCM23ELi5xjQKDbLH-OZjEGw	0		
Ugx4RMlJQpENCq7qv4x4AaABAg	7	0	2018-10-05 01:16:26	The Dork Knight	&quot;China is on track to becoming the world&#39;s largest economy by 2016.&quot;<br /><br />How&#39;d that work out?	UCzGILyaWDCX0wOwzV4WYoJA	http://www.youtube.com/channel/UCzGILyaWDCX0wOwzV4WYoJA	0		
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68oRnVr6Z0eV		0	2018-12-04 17:10:34	Geoff Strange	Fuckwit	UC7IWtJh7vODrWbZ4vBh8F5A	http://www.youtube.com/channel/UC7IWtJh7vODrWbZ4vBh8F5A	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68nk1pQ1tzET		0	2018-11-17 07:58:38	The Dork Knight	+Alfred Rieder and before you fire back and look silly, do yourself a favor: go to Google and type "world's largest economy" and hit search.	UCzGILyaWDCX0wOwzV4WYoJA	http://www.youtube.com/channel/UCzGILyaWDCX0wOwzV4WYoJA	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68nk1JX7_dS0		0	2018-11-17 07:54:08	The Dork Knight	+Alfred Rieder um, no. No they're not.	UCzGILyaWDCX0wOwzV4WYoJA	http://www.youtube.com/channel/UCzGILyaWDCX0wOwzV4WYoJA	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68njwTlK7l8t		1	2018-11-17 07:03:06	Alfred Rieder	+The Dork Knight they are the largest economy as of 2014.	UCsfKFeB5CrN1jkIUCV6IVwg	http://www.youtube.com/channel/UCsfKFeB5CrN1jkIUCV6IVwg	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68mgCPWHvcFl		0	2018-10-21 23:42:43	The Dork Knight	Do those forces include a time machine? Because it's 2018.	UCzGILyaWDCX0wOwzV4WYoJA	http://www.youtube.com/channel/UCzGILyaWDCX0wOwzV4WYoJA	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68mg2LcdAutb		0	2018-10-21 22:14:48	RedCloudBeechWaveAhh	I think, better than you are thinking right now... The forces in place pushing them to the fore are very strong and very deep	UCuTKBvDKSLzsJB-THPk2LDQ	http://www.youtube.com/channel/UCuTKBvDKSLzsJB-THPk2LDQ	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
Ugx4RMlJQpENCq7qv4x4AaABAg.8m-ac2PrEa68m3Gwo84nBW		0	2018-10-06 11:32:44	Jason	The Dork Knight by ppp it overtook USA At 2014	UCM23ELi5xjQKDbLH-OZjEGw	http://www.youtube.com/channel/UCM23ELi5xjQKDbLH-OZjEGw	1	Ugx4RMlJQpENCq7qv4x4AaABAg	The Dork Knight
UgwPYqWC8DutyhWNlLh4AaABAg	0	3	2018-10-04 02:03:09	monkiram	That was a masterpiece. I watched all the episodes in 2 days and learned a lot. They should show this documentary in schools, I would&#39;ve love to see something like this in history class	UCgT_HxYrn9NQx30Sa0VXKIw	http://www.youtube.com/channel/UCgT_HxYrn9NQx30Sa0VXKIw	0		
Ugw_t_pR4y8wqHpPpJF4AaABAg	1	2	2018-10-02 23:27:38	Kashif Farid	Adolf Hitler was a teetotaler, why would he be ordering beer?	UCaLqk2u823IfcKgEWTQIs-g	http://www.youtube.com/channel/UCaLqk2u823IfcKgEWTQIs-g	0		
Ugw_t_pR4y8wqHpPpJF4AaABAg.8lvF_LjPqJW8njw4MA8ARA		1	2018-11-17 06:59:38	Alfred Rieder	He is known to drink on rare occasions. He didn't like it much.	UCsfKFeB5CrN1jkIUCV6IVwg	http://www.youtube.com/channel/UCsfKFeB5CrN1jkIUCV6IVwg	1	Ugw_t_pR4y8wqHpPpJF4AaABAg	Kashif Farid
UgzvTppHU6uXIJPj4Yd4AaABAg	0	1	2018-09-25 00:53:41	Isaac Pramilan	Well done BBC. Thank you.	UC-HAJClSqwijoznND-nlABw	http://www.youtube.com/channel/UC-HAJClSqwijoznND-nlABw	0		
UgwxL8qQLn6VKpwP4yR4AaABAg	0	0	2018-09-24 14:06:39	moreno franco	Bravo BBC. The Production. The Casting. The Script. The Dramatic Re-Enactment. All STERLING!	UCA0nMlweoBm2bxOTKTogu2g	http://www.youtube.com/channel/UCA0nMlweoBm2bxOTKTogu2g	0		
UgyZkthWF82UUo0T3IJ4AaABAg	0	3	2018-09-20 19:59:35	ASMAT ULLAH	The end is so beautiful. Our ancestors would not recognise us today	UCT7anfYIX9nvpL-GGg7m8Jg	http://www.youtube.com/channel/UCT7anfYIX9nvpL-GGg7m8Jg	0		
UgzH3bTxH4CGqVf6Xyl4AaABAg	0	14	2018-09-14 18:24:10	Braulio Otavalo	Finally, I watched all episodes, great documentary 😊	UCOz3WKJiI0JiEhEJS9dMuNg	http://www.youtube.com/channel/UCOz3WKJiI0JiEhEJS9dMuNg	0		
UgyW-hhhY9Ja3GS025p4AaABAg	2	2	2018-09-11 16:54:11	ThePHulrich	Science is sometimes good - but it will always be used by bad people against others if possible. The US used the 2 A-bombs not to win over Japan (that already was a fact) but because USSR had (as promised) attacked Japan and in 2 weeks had defeated the elite divisions in Manchuria (they by-the-way took hundred-thousands of prisoners, something US claimed was impossible). US didn&#39;t want the USSR to have defeated Japan, so killing a few hundred thousand of civilians was no problem.	UC5M7vNkM_HuCV8AVIjEXalQ	http://www.youtube.com/channel/UC5M7vNkM_HuCV8AVIjEXalQ	0		
UgyW-hhhY9Ja3GS025p4AaABAg.8l3TrGzpENl8mOtrZLpLUN		0	2018-10-14 21:05:35	frank huang	Maybe Japanese's insistence just want to bargain for independence and as much profits as possible.But when Russia fought against them,Japanese realized Russia and the US would confrontation in North East Asia and they have to choose one side to avoid becoming the battlefield .If they choose Russia,on situation is the US have to take South of Japan to maintain their exist in North East Asia so that Japan would be divided，even finally the US was forced to leave,they won't have the important status of geopolitics(which means that the super power will ignore it and won't get special support ).But choose the US ,as what happened,the battlefield was Korea and Japan got powerful support by the US.Two A-booms were used to alert Japanese that their land must be occupied and forced them not to be hesitating.	UCqDOkfTxCJMgKYHWLJWEuQg	http://www.youtube.com/channel/UCqDOkfTxCJMgKYHWLJWEuQg	1	UgyW-hhhY9Ja3GS025p4AaABAg	ThePHulrich
UgyW-hhhY9Ja3GS025p4AaABAg.8l3TrGzpENl8l6hVWQYfvg		1	2018-09-12 22:59:52	Peter Preminger Trichter	The PHulrich: The most recent version I have is that the U.S.S.R. had wreaked havoc among the Japanese and that there was the obvious threat of invasion of Japan by the Red Army, something that was not in the best interest of the U.S. (to put it mildly) and not the desire of the Japanese either. Such an invasion would have meant that we would probably have a North Japan and a South Japan nowadays. The choice that President Truman had was to sacrifice Japanese civilians who had either not paid attention to the Truman leaflets or were forced to stay in Hiroshima and Nagasaki on one hand and, on the other hand, try to invade Japan with the risk of causing enormous allied (and Japanese) losses. Both cities had military personnel (and, if I´m not wrong, Hiroshima also had some allied P.O.W.s) and both cities were military objectives. The question still remains if what made the Japanese surrender to the U.S. were the bombs or fear of an invasion by the Red Army.	UCK6WVImPiDt7SiM8_pkjZPg	http://www.youtube.com/channel/UCK6WVImPiDt7SiM8_pkjZPg	1	UgyW-hhhY9Ja3GS025p4AaABAg	ThePHulrich
UgzK6UPHFGXSkZlcW4J4AaABAg	1	1	2018-09-09 18:32:07	Jack Hudler	1/4 the story of Margaret Sanger. The founder of the American Eugenics movement to prevent blacks from breeding. Yet another Democrat racist.	UCDLJtuYy4jV674j05oLnq4w	http://www.youtube.com/channel/UCDLJtuYy4jV674j05oLnq4w	0		
UgzK6UPHFGXSkZlcW4J4AaABAg.8kzVTofarpN8pjrJDE_J_t		0	2019-01-05 23:20:46	JB Robertson	Jack Hudler Now that I didn't know. Was it because she saw the horrendous shit they had to deal with and it was her way of trying to help. Just asking	UCR0uyLwGb05R1txA8FqZxOw	http://www.youtube.com/channel/UCR0uyLwGb05R1txA8FqZxOw	1	UgzK6UPHFGXSkZlcW4J4AaABAg	Jack Hudler
UgztKr0C5DyxbJ2tR114AaABAg	3	1	2018-08-08 19:51:14	iBelieveEverything iSeeOnYoutube	what does the viceroy say at the <a href="https://www.youtube.com/watch?v=hVWkqUTxYjo&amp;t=21m00s">21:00</a> mark? I couldn&#39;t make it out.	UCHVW7IGy93bBnojXhGD4qww	http://www.youtube.com/channel/UCHVW7IGy93bBnojXhGD4qww	0		
UgztKr0C5DyxbJ2tR114AaABAg.8jhF5FWL0s88njwCo0OYY1		0	2018-11-17 07:00:47	Alfred Rieder	He says very good Mr Ghandi	UCsfKFeB5CrN1jkIUCV6IVwg	http://www.youtube.com/channel/UCsfKFeB5CrN1jkIUCV6IVwg	1	UgztKr0C5DyxbJ2tR114AaABAg	iBelieveEverything iSeeOnYoutube
UgztKr0C5DyxbJ2tR114AaABAg.8jhF5FWL0s88l6oJYO-htx		0	2018-09-12 23:59:24	iBelieveEverything iSeeOnYoutube	oh, now that I listen to it with headphones on I can tell it's, "pretty good Mr. Ghandi". but thank you for taking the time to answer.	UCHVW7IGy93bBnojXhGD4qww	http://www.youtube.com/channel/UCHVW7IGy93bBnojXhGD4qww	1	UgztKr0C5DyxbJ2tR114AaABAg	iBelieveEverything iSeeOnYoutube
UgztKr0C5DyxbJ2tR114AaABAg.8jhF5FWL0s88l6j84U0Sbk		0	2018-09-12 23:14:08	Peter Preminger Trichter	Something like: "It´s(or quite) good, Mr. Gandhi" Whatever...	UCK6WVImPiDt7SiM8_pkjZPg	http://www.youtube.com/channel/UCK6WVImPiDt7SiM8_pkjZPg	1	UgztKr0C5DyxbJ2tR114AaABAg	iBelieveEverything iSeeOnYoutube
